Year,Series,Sexua,Cobertura,Residencia,Discapacidad,Lurraldea,Eskualdea,Udalerria,Units,GeoCode,Value
2015,EU_COV_DIA,,,,PD,,,Okondo,PLAZA,Okondo,0.0
2014,EU_COV_DIA,,,,PD,,,Okondo,PLAZA,Okondo,0.0
2018,EU_COV_DIA,,,,PD,,,Okondo,PLAZA,Okondo,0.0
2011,EU_COV_DIA,,,,PD,,,Olaberria,PLAZA,Olaberria,0.0
2015,EU_COV_DIA,,,,PD,,,Olaberria,PLAZA,Olaberria,0.0
2018,EU_COV_DIA,,,,PD,,,Olaberria,PLAZA,Olaberria,0.0
2014,EU_COV_DIA,,,,PD,,,Olaberria,PLAZA,Olaberria,0.0
2019,EU_COV_DIA,,,,PD,,,Olaberria,PLAZA,Olaberria,0.0
2010,EU_COV_DIA,,,,PD,,,Olaberria,PLAZA,Olaberria,0.0
2013,EU_COV_DIA,,,,PD,,,Olaberria,PLAZA,Olaberria,0.0
2016,EU_COV_DIA,,,,PD,,,Olaberria,PLAZA,Olaberria,0.0
2017,EU_COV_DIA,,,,PD,,,Olaberria,PLAZA,Olaberria,0.0
2013,EU_COV_DIA,,,,PD,,,Ondarroa,PLAZA,Ondarroa,0.0
2011,EU_COV_DIA,,,,PD,,,Ondarroa,PLAZA,Ondarroa,0.0
2017,EU_COV_DIA,,,,PD,,,Ondarroa,PLAZA,Ondarroa,0.0
2010,EU_COV_DIA,,,,PD,,,Ondarroa,PLAZA,Ondarroa,0.0
2016,EU_COV_DIA,,,,PD,,,Ondarroa,PLAZA,Ondarroa,0.0
2015,EU_COV_DIA,,,,PD,,,Ondarroa,PLAZA,Ondarroa,0.0
2019,EU_COV_DIA,,,,PD,,,Ondarroa,PLAZA,Ondarroa,0.0
2018,EU_COV_DIA,,,,PD,,,Ondarroa,PLAZA,Ondarroa,0.0
2014,EU_COV_DIA,,,,PD,,,Ondarroa,PLAZA,Ondarroa,0.0
2016,EU_COV_DIA,,,,PD,,,Oñati,PLAZA,Oñati,0.0
2018,EU_COV_DIA,,,,PD,,,Oñati,PLAZA,Oñati,0.0
2019,EU_COV_DIA,,,,PD,,,Oñati,PLAZA,Oñati,0.0
2010,EU_COV_DIA,,,,PD,,,Oñati,PLAZA,Oñati,0.0
2011,EU_COV_DIA,,,,PD,,,Oñati,PLAZA,Oñati,0.0
2014,EU_COV_DIA,,,,PD,,,Oñati,PLAZA,Oñati,0.0
2017,EU_COV_DIA,,,,PD,,,Oñati,PLAZA,Oñati,0.0
2015,EU_COV_DIA,,,,PD,,,Oñati,PLAZA,Oñati,0.0
2013,EU_COV_DIA,,,,PD,,,Oñati,PLAZA,Oñati,0.0
2015,EU_COV_DIA,,,,PD,,,Ordizia,PLAZA,Ordizia,0.0
2013,EU_COV_DIA,,,,PD,,,Ordizia,PLAZA,Ordizia,2.1
2017,EU_COV_DIA,,,,PD,,,Ordizia,PLAZA,Ordizia,0.0
2018,EU_COV_DIA,,,,PD,,,Ordizia,PLAZA,Ordizia,0.0
2016,EU_COV_DIA,,,,PD,,,Ordizia,PLAZA,Ordizia,0.0
2010,EU_COV_DIA,,,,PD,,,Ordizia,PLAZA,Ordizia,2.9
2011,EU_COV_DIA,,,,PD,,,Ordizia,PLAZA,Ordizia,2.1
2014,EU_COV_DIA,,,,PD,,,Ordizia,PLAZA,Ordizia,0.0
2019,EU_COV_DIA,,,,PD,,,Ordizia,PLAZA,Ordizia,0.0
2010,EU_COV_DIA,,,,PD,,,Orendain,PLAZA,Orendain,0.0
2013,EU_COV_DIA,,,,PD,,,Orendain,PLAZA,Orendain,0.0
2018,EU_COV_DIA,,,,PD,,,Orendain,PLAZA,Orendain,0.0
2019,EU_COV_DIA,,,,PD,,,Orendain,PLAZA,Orendain,0.0
2015,EU_COV_DIA,,,,PD,,,Orendain,PLAZA,Orendain,0.0
2011,EU_COV_DIA,,,,PD,,,Orendain,PLAZA,Orendain,0.0
2014,EU_COV_DIA,,,,PD,,,Orendain,PLAZA,Orendain,0.0
2016,EU_COV_DIA,,,,PD,,,Orendain,PLAZA,Orendain,0.0
2017,EU_COV_DIA,,,,PD,,,Orendain,PLAZA,Orendain,0.0
2017,EU_COV_DIA,,,,PD,,,Orexa,PLAZA,Orexa,0.0
2018,EU_COV_DIA,,,,PD,,,Orexa,PLAZA,Orexa,0.0
2011,EU_COV_DIA,,,,PD,,,Orexa,PLAZA,Orexa,0.0
2016,EU_COV_DIA,,,,PD,,,Orexa,PLAZA,Orexa,0.0
2014,EU_COV_DIA,,,,PD,,,Orexa,PLAZA,Orexa,0.0
2019,EU_COV_DIA,,,,PD,,,Orexa,PLAZA,Orexa,0.0
2015,EU_COV_DIA,,,,PD,,,Orexa,PLAZA,Orexa,0.0
2010,EU_COV_DIA,,,,PD,,,Orexa,PLAZA,Orexa,0.0
2013,EU_COV_DIA,,,,PD,,,Orexa,PLAZA,Orexa,0.0
2014,EU_COV_DIA,,,,PD,,,Orio,PLAZA,Orio,0.0
2015,EU_COV_DIA,,,,PD,,,Orio,PLAZA,Orio,0.0
2016,EU_COV_DIA,,,,PD,,,Orio,PLAZA,Orio,0.0
2013,EU_COV_DIA,,,,PD,,,Orio,PLAZA,Orio,0.0
2018,EU_COV_DIA,,,,PD,,,Orio,PLAZA,Orio,0.0
2019,EU_COV_DIA,,,,PD,,,Orio,PLAZA,Orio,0.0
2010,EU_COV_DIA,,,,PD,,,Orio,PLAZA,Orio,0.0
2017,EU_COV_DIA,,,,PD,,,Orio,PLAZA,Orio,0.0
2011,EU_COV_DIA,,,,PD,,,Orio,PLAZA,Orio,0.0
2018,EU_COV_DIA,,,,PD,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2013,EU_COV_DIA,,,,PD,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2016,EU_COV_DIA,,,,PD,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2015,EU_COV_DIA,,,,PD,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2014,EU_COV_DIA,,,,PD,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2010,EU_COV_DIA,,,,PD,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2019,EU_COV_DIA,,,,PD,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2011,EU_COV_DIA,,,,PD,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2017,EU_COV_DIA,,,,PD,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2016,EU_COV_DIA,,,,PD,,,Orozko,PLAZA,Orozko,0.0
2019,EU_COV_DIA,,,,PD,,,Orozko,PLAZA,Orozko,0.0
2013,EU_COV_DIA,,,,PD,,,Orozko,PLAZA,Orozko,0.0
2017,EU_COV_DIA,,,,PD,,,Orozko,PLAZA,Orozko,0.0
2018,EU_COV_DIA,,,,PD,,,Orozko,PLAZA,Orozko,0.0
2015,EU_COV_DIA,,,,PD,,,Orozko,PLAZA,Orozko,0.0
2010,EU_COV_DIA,,,,PD,,,Orozko,PLAZA,Orozko,0.0
2014,EU_COV_DIA,,,,PD,,,Orozko,PLAZA,Orozko,0.0
2011,EU_COV_DIA,,,,PD,,,Orozko,PLAZA,Orozko,0.0
2011,EU_COV_DIA,,,,PD,,,Ortuella,PLAZA,Ortuella,2.0
2016,EU_COV_DIA,,,,PD,,,Ortuella,PLAZA,Ortuella,0.0
2017,EU_COV_DIA,,,,PD,,,Ortuella,PLAZA,Ortuella,0.0
2013,EU_COV_DIA,,,,PD,,,Ortuella,PLAZA,Ortuella,0.0
2019,EU_COV_DIA,,,,PD,,,Ortuella,PLAZA,Ortuella,0.0
2018,EU_COV_DIA,,,,PD,,,Ortuella,PLAZA,Ortuella,0.0
2014,EU_COV_DIA,,,,PD,,,Ortuella,PLAZA,Ortuella,0.0
2015,EU_COV_DIA,,,,PD,,,Ortuella,PLAZA,Ortuella,0.0
2010,EU_COV_DIA,,,,PD,,,Ortuella,PLAZA,Ortuella,2.0
2016,EU_COV_DIA,,,,PD,,,Otxandio,PLAZA,Otxandio,0.0
2011,EU_COV_DIA,,,,PD,,,Otxandio,PLAZA,Otxandio,0.0
2010,EU_COV_DIA,,,,PD,,,Otxandio,PLAZA,Otxandio,0.0
2013,EU_COV_DIA,,,,PD,,,Otxandio,PLAZA,Otxandio,0.0
2015,EU_COV_DIA,,,,PD,,,Otxandio,PLAZA,Otxandio,0.0
2017,EU_COV_DIA,,,,PD,,,Otxandio,PLAZA,Otxandio,0.0
2019,EU_COV_DIA,,,,PD,,,Otxandio,PLAZA,Otxandio,0.0
2014,EU_COV_DIA,,,,PD,,,Otxandio,PLAZA,Otxandio,0.0
2018,EU_COV_DIA,,,,PD,,,Otxandio,PLAZA,Otxandio,0.0
2014,EU_COV_DIA,,,,PD,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2015,EU_COV_DIA,,,,PD,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2019,EU_COV_DIA,,,,PD,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2011,EU_COV_DIA,,,,PD,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2016,EU_COV_DIA,,,,PD,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2013,EU_COV_DIA,,,,PD,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2017,EU_COV_DIA,,,,PD,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2010,EU_COV_DIA,,,,PD,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2018,EU_COV_DIA,,,,PD,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2011,EU_COV_DIA,,,,PD,,,Pasaia,PLAZA,Pasaia,0.0
2017,EU_COV_DIA,,,,PD,,,Pasaia,PLAZA,Pasaia,0.0
2015,EU_COV_DIA,,,,PD,,,Pasaia,PLAZA,Pasaia,0.0
2019,EU_COV_DIA,,,,PD,,,Pasaia,PLAZA,Pasaia,0.0
2014,EU_COV_DIA,,,,PD,,,Pasaia,PLAZA,Pasaia,0.0
2010,EU_COV_DIA,,,,PD,,,Pasaia,PLAZA,Pasaia,0.0
2018,EU_COV_DIA,,,,PD,,,Pasaia,PLAZA,Pasaia,0.0
2013,EU_COV_DIA,,,,PD,,,Pasaia,PLAZA,Pasaia,0.0
2016,EU_COV_DIA,,,,PD,,,Pasaia,PLAZA,Pasaia,0.0
2015,EU_COV_DIA,,,,PD,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2019,EU_COV_DIA,,,,PD,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2016,EU_COV_DIA,,,,PD,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2011,EU_COV_DIA,,,,PD,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2018,EU_COV_DIA,,,,PD,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2014,EU_COV_DIA,,,,PD,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2010,EU_COV_DIA,,,,PD,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2017,EU_COV_DIA,,,,PD,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2013,EU_COV_DIA,,,,PD,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2013,EU_COV_DIA,,,,PD,,,Plentzia,PLAZA,Plentzia,0.0
2019,EU_COV_DIA,,,,PD,,,Plentzia,PLAZA,Plentzia,0.0
2016,EU_COV_DIA,,,,PD,,,Plentzia,PLAZA,Plentzia,0.0
2011,EU_COV_DIA,,,,PD,,,Plentzia,PLAZA,Plentzia,0.0
2010,EU_COV_DIA,,,,PD,,,Plentzia,PLAZA,Plentzia,0.0
2018,EU_COV_DIA,,,,PD,,,Plentzia,PLAZA,Plentzia,0.0
2014,EU_COV_DIA,,,,PD,,,Plentzia,PLAZA,Plentzia,0.0
2017,EU_COV_DIA,,,,PD,,,Plentzia,PLAZA,Plentzia,0.0
2015,EU_COV_DIA,,,,PD,,,Plentzia,PLAZA,Plentzia,0.0
2014,EU_COV_DIA,,,,PD,,,Portugalete,PLAZA,Portugalete,1.6
2016,EU_COV_DIA,,,,PD,,,Portugalete,PLAZA,Portugalete,1.6
2013,EU_COV_DIA,,,,PD,,,Portugalete,PLAZA,Portugalete,1.6
2019,EU_COV_DIA,,,,PD,,,Portugalete,PLAZA,Portugalete,1.6
2015,EU_COV_DIA,,,,PD,,,Portugalete,PLAZA,Portugalete,1.6
2010,EU_COV_DIA,,,,PD,,,Portugalete,PLAZA,Portugalete,0.8
2017,EU_COV_DIA,,,,PD,,,Portugalete,PLAZA,Portugalete,1.6
2011,EU_COV_DIA,,,,PD,,,Portugalete,PLAZA,Portugalete,0.8
2018,EU_COV_DIA,,,,PD,,,Portugalete,PLAZA,Portugalete,1.6
2010,EU_COV_DIA,,,,PD,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,0.0
2017,EU_COV_DIA,,,,PD,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,0.0
2015,EU_COV_DIA,,,,PD,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,0.0
2016,EU_COV_DIA,,,,PD,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,0.0
2014,EU_COV_DIA,,,,PD,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,0.0
2019,EU_COV_DIA,,,,PD,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,0.0
2018,EU_COV_DIA,,,,PD,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,0.0
2011,EU_COV_DIA,,,,PD,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,0.0
2013,EU_COV_DIA,,,,PD,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,0.0
2014,EU_COV_DIA,,,,PD,,,Samaniego,PLAZA,Samaniego,0.0
2013,EU_COV_DIA,,,,PD,,,Samaniego,PLAZA,Samaniego,0.0
2016,EU_COV_DIA,,,,PD,,,Samaniego,PLAZA,Samaniego,0.0
2010,EU_COV_DIA,,,,PD,,,Samaniego,PLAZA,Samaniego,0.0
2011,EU_COV_DIA,,,,PD,,,Samaniego,PLAZA,Samaniego,0.0
2017,EU_COV_DIA,,,,PD,,,Samaniego,PLAZA,Samaniego,0.0
2019,EU_COV_DIA,,,,PD,,,Samaniego,PLAZA,Samaniego,0.0
2015,EU_COV_DIA,,,,PD,,,Samaniego,PLAZA,Samaniego,0.0
2018,EU_COV_DIA,,,,PD,,,Samaniego,PLAZA,Samaniego,0.0
2011,EU_COV_DIA,,,,PD,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2017,EU_COV_DIA,,,,PD,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2013,EU_COV_DIA,,,,PD,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2014,EU_COV_DIA,,,,PD,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2010,EU_COV_DIA,,,,PD,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2018,EU_COV_DIA,,,,PD,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2019,EU_COV_DIA,,,,PD,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2016,EU_COV_DIA,,,,PD,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2015,EU_COV_DIA,,,,PD,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2011,EU_COV_DIA,,,,PD,,,Santurtzi,PLAZA,Santurtzi,0.9
2018,EU_COV_DIA,,,,PD,,,Santurtzi,PLAZA,Santurtzi,0.9
2010,EU_COV_DIA,,,,PD,,,Santurtzi,PLAZA,Santurtzi,0.9
2014,EU_COV_DIA,,,,PD,,,Santurtzi,PLAZA,Santurtzi,0.9
2017,EU_COV_DIA,,,,PD,,,Santurtzi,PLAZA,Santurtzi,0.9
2013,EU_COV_DIA,,,,PD,,,Santurtzi,PLAZA,Santurtzi,0.9
2019,EU_COV_DIA,,,,PD,,,Santurtzi,PLAZA,Santurtzi,0.9
2016,EU_COV_DIA,,,,PD,,,Santurtzi,PLAZA,Santurtzi,0.9
2015,EU_COV_DIA,,,,PD,,,Santurtzi,PLAZA,Santurtzi,0.9
2018,EU_COV_DIA,,,,PD,,,Segura,PLAZA,Segura,0.0
2017,EU_COV_DIA,,,,PD,,,Segura,PLAZA,Segura,0.0
2016,EU_COV_DIA,,,,PD,,,Segura,PLAZA,Segura,0.0
2013,EU_COV_DIA,,,,PD,,,Segura,PLAZA,Segura,0.0
2011,EU_COV_DIA,,,,PD,,,Segura,PLAZA,Segura,0.0
2010,EU_COV_DIA,,,,PD,,,Segura,PLAZA,Segura,0.0
2015,EU_COV_DIA,,,,PD,,,Segura,PLAZA,Segura,0.0
2019,EU_COV_DIA,,,,PD,,,Segura,PLAZA,Segura,0.0
2014,EU_COV_DIA,,,,PD,,,Segura,PLAZA,Segura,0.0
2014,EU_COV_DIA,,,,PD,,,Sestao,PLAZA,Sestao,0.0
2016,EU_COV_DIA,,,,PD,,,Sestao,PLAZA,Sestao,0.0
2013,EU_COV_DIA,,,,PD,,,Sestao,PLAZA,Sestao,0.0
2011,EU_COV_DIA,,,,PD,,,Sestao,PLAZA,Sestao,0.0
2018,EU_COV_DIA,,,,PD,,,Sestao,PLAZA,Sestao,0.0
2010,EU_COV_DIA,,,,PD,,,Sestao,PLAZA,Sestao,0.0
2015,EU_COV_DIA,,,,PD,,,Sestao,PLAZA,Sestao,0.0
2017,EU_COV_DIA,,,,PD,,,Sestao,PLAZA,Sestao,0.0
2019,EU_COV_DIA,,,,PD,,,Sestao,PLAZA,Sestao,0.0
2018,EU_COV_DIA,,,,PD,,,Sondika,PLAZA,Sondika,4.9
2019,EU_COV_DIA,,,,PD,,,Sondika,PLAZA,Sondika,4.9
2015,EU_COV_DIA,,,,PD,,,Sondika,PLAZA,Sondika,4.9
2011,EU_COV_DIA,,,,PD,,,Sondika,PLAZA,Sondika,4.9
2010,EU_COV_DIA,,,,PD,,,Sondika,PLAZA,Sondika,0.0
2016,EU_COV_DIA,,,,PD,,,Sondika,PLAZA,Sondika,4.9
2017,EU_COV_DIA,,,,PD,,,Sondika,PLAZA,Sondika,4.9
2014,EU_COV_DIA,,,,PD,,,Sondika,PLAZA,Sondika,4.9
2013,EU_COV_DIA,,,,PD,,,Sondika,PLAZA,Sondika,4.9
2010,EU_COV_DIA,,,,PD,,,Sopela,PLAZA,Sopela,0.0
2016,EU_COV_DIA,,,,PD,,,Sopela,PLAZA,Sopela,0.0
2014,EU_COV_DIA,,,,PD,,,Sopela,PLAZA,Sopela,0.0
2017,EU_COV_DIA,,,,PD,,,Sopela,PLAZA,Sopela,0.0
2011,EU_COV_DIA,,,,PD,,,Sopela,PLAZA,Sopela,0.0
2013,EU_COV_DIA,,,,PD,,,Sopela,PLAZA,Sopela,0.0
2019,EU_COV_DIA,,,,PD,,,Sopela,PLAZA,Sopela,0.0
2018,EU_COV_DIA,,,,PD,,,Sopela,PLAZA,Sopela,0.0
2015,EU_COV_DIA,,,,PD,,,Sopela,PLAZA,Sopela,0.0
2017,EU_COV_DIA,,,,PD,,,Sopuerta,PLAZA,Sopuerta,0.0
2016,EU_COV_DIA,,,,PD,,,Sopuerta,PLAZA,Sopuerta,0.0
2011,EU_COV_DIA,,,,PD,,,Sopuerta,PLAZA,Sopuerta,0.0
2019,EU_COV_DIA,,,,PD,,,Sopuerta,PLAZA,Sopuerta,0.0
2015,EU_COV_DIA,,,,PD,,,Sopuerta,PLAZA,Sopuerta,0.0
2014,EU_COV_DIA,,,,PD,,,Sopuerta,PLAZA,Sopuerta,0.0
2013,EU_COV_DIA,,,,PD,,,Sopuerta,PLAZA,Sopuerta,0.0
2018,EU_COV_DIA,,,,PD,,,Sopuerta,PLAZA,Sopuerta,0.0
2010,EU_COV_DIA,,,,PD,,,Sopuerta,PLAZA,Sopuerta,0.0
2016,EU_COV_DIA,,,,PD,,,Soraluze/Placencia de las Armas,PLAZA,Soraluze/Placencia de las Armas,0.0
2015,EU_COV_DIA,,,,PD,,,Soraluze/Placencia de las Armas,PLAZA,Soraluze/Placencia de las Armas,0.0
2010,EU_COV_DIA,,,,PD,,,Soraluze/Placencia de las Armas,PLAZA,Soraluze/Placencia de las Armas,0.0
2019,EU_COV_DIA,,,,PD,,,Soraluze/Placencia de las Armas,PLAZA,Soraluze/Placencia de las Armas,0.0
2014,EU_COV_DIA,,,,PD,,,Soraluze/Placencia de las Armas,PLAZA,Soraluze/Placencia de las Armas,0.0
2018,EU_COV_DIA,,,,PD,,,Soraluze/Placencia de las Armas,PLAZA,Soraluze/Placencia de las Armas,0.0
2017,EU_COV_DIA,,,,PD,,,Soraluze/Placencia de las Armas,PLAZA,Soraluze/Placencia de las Armas,0.0
2011,EU_COV_DIA,,,,PD,,,Soraluze/Placencia de las Armas,PLAZA,Soraluze/Placencia de las Armas,0.0
2013,EU_COV_DIA,,,,PD,,,Soraluze/Placencia de las Armas,PLAZA,Soraluze/Placencia de las Armas,0.0
2013,EU_COV_DIA,,,,PD,,,Sukarrieta,PLAZA,Sukarrieta,0.0
2018,EU_COV_DIA,,,,PD,,,Sukarrieta,PLAZA,Sukarrieta,0.0
2016,EU_COV_DIA,,,,PD,,,Sukarrieta,PLAZA,Sukarrieta,0.0
2017,EU_COV_DIA,,,,PD,,,Sukarrieta,PLAZA,Sukarrieta,0.0
2011,EU_COV_DIA,,,,PD,,,Sukarrieta,PLAZA,Sukarrieta,0.0
2014,EU_COV_DIA,,,,PD,,,Sukarrieta,PLAZA,Sukarrieta,0.0
2015,EU_COV_DIA,,,,PD,,,Sukarrieta,PLAZA,Sukarrieta,0.0
2010,EU_COV_DIA,,,,PD,,,Sukarrieta,PLAZA,Sukarrieta,0.0
2019,EU_COV_DIA,,,,PD,,,Sukarrieta,PLAZA,Sukarrieta,0.0
2013,EU_COV_DIA,,,,PD,,,Tolosa,PLAZA,Tolosa,1.7
2016,EU_COV_DIA,,,,PD,,,Tolosa,PLAZA,Tolosa,1.1
2019,EU_COV_DIA,,,,PD,,,Tolosa,PLAZA,Tolosa,1.0
2010,EU_COV_DIA,,,,PD,,,Tolosa,PLAZA,Tolosa,1.4
2014,EU_COV_DIA,,,,PD,,,Tolosa,PLAZA,Tolosa,1.1
2018,EU_COV_DIA,,,,PD,,,Tolosa,PLAZA,Tolosa,1.0
2015,EU_COV_DIA,,,,PD,,,Tolosa,PLAZA,Tolosa,1.1
2011,EU_COV_DIA,,,,PD,,,Tolosa,PLAZA,Tolosa,1.4
2017,EU_COV_DIA,,,,PD,,,Tolosa,PLAZA,Tolosa,1.0
2010,EU_COV_DIA,,,,PD,,,Trucios-Turtzioz,PLAZA,Trucios-Turtzioz,0.0
2018,EU_COV_DIA,,,,PD,,,Trucios-Turtzioz,PLAZA,Trucios-Turtzioz,0.0
2014,EU_COV_DIA,,,,PD,,,Trucios-Turtzioz,PLAZA,Trucios-Turtzioz,0.0
2011,EU_COV_DIA,,,,PD,,,Trucios-Turtzioz,PLAZA,Trucios-Turtzioz,0.0
2016,EU_COV_DIA,,,,PD,,,Trucios-Turtzioz,PLAZA,Trucios-Turtzioz,0.0
2015,EU_COV_DIA,,,,PD,,,Trucios-Turtzioz,PLAZA,Trucios-Turtzioz,0.0
2013,EU_COV_DIA,,,,PD,,,Trucios-Turtzioz,PLAZA,Trucios-Turtzioz,0.0
2017,EU_COV_DIA,,,,PD,,,Trucios-Turtzioz,PLAZA,Trucios-Turtzioz,0.0
2019,EU_COV_DIA,,,,PD,,,Trucios-Turtzioz,PLAZA,Trucios-Turtzioz,0.0
2017,EU_COV_DIA,,,,PD,,,Ubide,PLAZA,Ubide,0.0
2018,EU_COV_DIA,,,,PD,,,Ubide,PLAZA,Ubide,0.0
2014,EU_COV_DIA,,,,PD,,,Ubide,PLAZA,Ubide,0.0
2016,EU_COV_DIA,,,,PD,,,Ubide,PLAZA,Ubide,0.0
2019,EU_COV_DIA,,,,PD,,,Ubide,PLAZA,Ubide,0.0
2010,EU_COV_DIA,,,,PD,,,Ubide,PLAZA,Ubide,0.0
2011,EU_COV_DIA,,,,PD,,,Ubide,PLAZA,Ubide,0.0
2013,EU_COV_DIA,,,,PD,,,Ubide,PLAZA,Ubide,0.0
2015,EU_COV_DIA,,,,PD,,,Ubide,PLAZA,Ubide,0.0
2015,EU_COV_DIA,,,,PD,,,Ugao-Miraballes,PLAZA,Ugao-Miraballes,0.0
2019,EU_COV_DIA,,,,PD,,,Ugao-Miraballes,PLAZA,Ugao-Miraballes,0.0
2013,EU_COV_DIA,,,,PD,,,Ugao-Miraballes,PLAZA,Ugao-Miraballes,0.0
2011,EU_COV_DIA,,,,PD,,,Ugao-Miraballes,PLAZA,Ugao-Miraballes,0.0
2017,EU_COV_DIA,,,,PD,,,Ugao-Miraballes,PLAZA,Ugao-Miraballes,0.0
2016,EU_COV_DIA,,,,PD,,,Ugao-Miraballes,PLAZA,Ugao-Miraballes,0.0
2014,EU_COV_DIA,,,,PD,,,Ugao-Miraballes,PLAZA,Ugao-Miraballes,0.0
2018,EU_COV_DIA,,,,PD,,,Ugao-Miraballes,PLAZA,Ugao-Miraballes,0.0
2010,EU_COV_DIA,,,,PD,,,Ugao-Miraballes,PLAZA,Ugao-Miraballes,0.0
2011,EU_COV_DIA,,,,PD,,,Urduliz,PLAZA,Urduliz,0.0
2015,EU_COV_DIA,,,,PD,,,Urduliz,PLAZA,Urduliz,0.0
2018,EU_COV_DIA,,,,PD,,,Urduliz,PLAZA,Urduliz,0.0
2010,EU_COV_DIA,,,,PD,,,Urduliz,PLAZA,Urduliz,0.0
2017,EU_COV_DIA,,,,PD,,,Urduliz,PLAZA,Urduliz,0.0
2016,EU_COV_DIA,,,,PD,,,Urduliz,PLAZA,Urduliz,0.0
2014,EU_COV_DIA,,,,PD,,,Urduliz,PLAZA,Urduliz,0.0
2013,EU_COV_DIA,,,,PD,,,Urduliz,PLAZA,Urduliz,0.0
2019,EU_COV_DIA,,,,PD,,,Urduliz,PLAZA,Urduliz,0.0
2016,EU_COV_DIA,,,,PD,,,Urduña/Orduña,PLAZA,Urduña/Orduña,0.0
2013,EU_COV_DIA,,,,PD,,,Urduña/Orduña,PLAZA,Urduña/Orduña,0.0
2019,EU_COV_DIA,,,,PD,,,Urduña/Orduña,PLAZA,Urduña/Orduña,0.0
2010,EU_COV_DIA,,,,PD,,,Urduña/Orduña,PLAZA,Urduña/Orduña,0.0
2015,EU_COV_DIA,,,,PD,,,Urduña/Orduña,PLAZA,Urduña/Orduña,0.0
2018,EU_COV_DIA,,,,PD,,,Urduña/Orduña,PLAZA,Urduña/Orduña,0.0
2011,EU_COV_DIA,,,,PD,,,Urduña/Orduña,PLAZA,Urduña/Orduña,0.0
2017,EU_COV_DIA,,,,PD,,,Urduña/Orduña,PLAZA,Urduña/Orduña,0.0
2014,EU_COV_DIA,,,,PD,,,Urduña/Orduña,PLAZA,Urduña/Orduña,0.0
2010,EU_COV_DIA,,,,PD,,,Urkabustaiz,PLAZA,Urkabustaiz,0.0
2014,EU_COV_DIA,,,,PD,,,Urkabustaiz,PLAZA,Urkabustaiz,0.0
